          30   3.2751655410490979        3.2018021016167673        3.0339601318695606        2.6575127084151755        2.4533375559259767        2.2720741493904124     
          31   3.2818841973026998        3.1966632463198250        3.0342971319543479        2.6745027281135165        2.4477440182217021        2.2551996582807656     
          32   3.2870527669754073        3.1914298671416530        3.0331099576092084        2.6884364671071719        2.4441397773105149        2.2439950103741766     
          33   3.2914840863330195        3.1882573825430551        3.0264925438520009        2.6993685451179701        2.4437730684955414        2.2382119875936843     
          34   3.2962978599715202        3.1880867786437213        3.0118835907194774        2.7072111174286104        2.4479057483400202        2.2370886793003950     
          35   3.3026720340257589        3.1896060094404488        2.9899029580935657        2.7114260390947362        2.4573509200866628        2.2395460547747561     
          36   3.3113233628395000        3.1905115361979304        2.9641148733205589        2.7110671265876234        2.4716003738729508        2.2445096054301383     
          37   3.3220513111418417        3.1893954673245304        2.9396322037345968        2.7060499396979583        2.4872783222964348        2.2511673454481356     
          38   3.3338858357969241        3.1862425516153898        2.9211666763901243        2.7010227048873183        2.4956891023173036        2.2588893592104027     
          39   3.3456745344933876        3.1818961908076360        2.9107596297557108        2.7075446264822522        2.4835647356740020        2.2665624229820587     
          40   3.3565305924001065        3.1774939318817994        2.9077719937102757        2.7319904386714939        2.4473487354131187        2.2705790314389267     
          41   3.3565305924001065        3.1774939318817994        2.9077719937102757        2.7319904386714939        2.4473487354131187        2.2705790314389267     
          42   3.3673812255778341        3.1781175324412203        2.9127259859413068        2.7417120624321574        2.4532002174530865        2.2288749678346904     
          43   3.3819894419055041        3.1801370373564555        2.9086764205338409        2.7694489449834854        2.4600956097210225        2.1663978054053490     
          44   3.4005007518218995        3.1825890466551727        2.8965977565151602        2.8101165633441392        2.4683115500944925        2.0868267839017292     
          45   3.4222291359255990        3.1849892454209701        2.8795208067848099        2.8574891038527417        2.4773811213973187        1.9941439195241304     
          46   3.4458609965597362        3.1877730193263876        2.9142308101195455        2.8527471996941718        2.4865158064749640        1.8913478034936388     
          47   3.4698697449516636        3.1921051828737408        2.9694558734883469        2.8257540737507112        2.4948820399825400        1.7805049259126049     
          48   3.4928326570322556        3.1995248987492779        3.0247076021574371        2.7958083270787988        2.5017374755309358        1.6630663773477150     
          49   3.5135666921326063        3.2117087259943276        3.0777179766773513        2.7639694953517413        2.5065276529623892        1.5401103756047045     
          50   3.5311482811883685        3.2302983958027816        3.1264188527922316        2.7310026914974928        2.5089619899754334        1.4124883288479420     
          51   3.5448882875171659        3.2562746391570596        3.1692126833476109        2.6976276493582585        2.5090506412544071        1.2809072629013962     
          52   3.5542988686739552        3.2884656501778702        3.2063934219786914        2.6645764872233340        2.5070872058623181        1.1459757105511266     
          53   3.5590648165863583        3.3233810169508522        3.2403468590559070        2.6326044549450103        2.5035845573760889        1.0082294522508657     
          54   3.5590215180379512        3.3574762511720340        3.2733691804528644        2.6024729492109793        2.4991898034435152       0.86814638190170323     
          55   3.5541384045494153        3.3884279690664321        3.3064829682392181        2.5749139486618153        2.4946066785575876       0.72615573865531746     
          56   3.5445062186151346        3.4148928825169085        3.3397537964564998        2.5505820177782668        2.4905427809199101       0.58264472295071879     
          57   3.5303266793360080        3.4360792445572943        3.3727715900065944        2.5299987795807124        2.4876853194038042       0.43796425753500412     
          58   3.5119034929647515        3.4515013494350941        3.4049291052292538        2.5134964009492564        2.4866981629010287       0.29243489592095384     
          59   3.4896339010328057        3.4608623783192884        3.4355587925879787        2.5011722147038529        2.4882244388353860       0.14635338104684886     
          60   3.4640000000000026        3.4640000000000017        3.4640000000000000        2.4928730412919173        2.4928730412919147        7.0450825224059670E-008
